Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Source IP,Destination IP,Protocol,Label
80,301,306,0,400860,0,1155,50,1310.0,49.47,1212,60,0,13.41,1288938906.75,983922.83,30.1,15.05,301,0,301,0.98,10.0,301,0,301,301.0,10.0,301,0,0,0,0,0,6120,0,983922.83,0.0,0,1500,1310.0,15.0,225.0,0,0,1,0,1,0,0,0,0.0,1310.0,1310.0,0,6120,0,0,0,0,0,0,306,400860,0,0,50367,43395,305,20,0,0,0,0,0,0,0,0,172.16.239.80,10.0.0.2,TCP,DDoS
8080,18005,5,27,1140,25218,1000,49,228.0,17.61,482,63,934.0,34.91,1463114.07,1776.3,1800.5,900.25,18005,0,18005,3601.0,10.0,18005,0,18005,666.85,10.0,18005,0,0,0,0,0,100,540,277.55,1498.75,0,1500,823.69,15.0,225.0,0,1,0,0,1,0,0,0,5.4,823.69,228.0,934.0,100,0,0,0,0,0,0,5,1140,27,25218,25074,61575,4,20,0,0,0,0,0,0,0,0,192.168.1.93,10.0.0.2,UDP,BENIGN
80,745,534,0,501960,0,263,41,940.0,33.39,727,57,0,30.53,664847682.12,707284.77,74.5,37.25,745,0,745,1.4,10.0,745,0,745,745.0,10.0,745,0,0,0,0,0,10680,0,707284.77,0.0,0,1500,940.0,15.0,225.0,0,0,1,0,1,0,0,0,0.0,940.0,940.0,0,10680,0,0,0,0,0,0,534,501960,0,0,28925,11921,533,20,0,0,0,0,0,0,0,0,172.16.83.27,10.0.0.3,TCP,DDoS
80,44,844,2,952876,110,1405,51,1129.0,18.8,1491,20,55.0,47.69,17647888888.89,15666666.67,4.4,2.2,44,0,44,0.05,10.0,44,0,44,22.0,10.0,44,0,0,0,0,0,16880,40,15629629.63,37037.04,0,1500,1126.46,15.0,225.0,0,1,0,0,1,0,0,0,0.0,1126.46,1129.0,55.0,16880,0,0,0,0,0,0,844,952876,2,110,10357,56618,843,20,0,0,0,0,0,0,0,0,172.16.20.172,10.0.0.15,TCP,DDoS
80,36,229,0,169689,0,1261,4,741.0,30.65,1490,57,0,47.49,3688891304.35,4978260.87,3.6,1.8,36,0,36,0.16,10.0,36,0,36,36.0,10.0,36,0,0,0,0,0,4580,0,4978260.87,0.0,0,1500,741.0,15.0,225.0,0,1,1,0,1,0,0,0,0.0,741.0,741.0,0,4580,0,0,0,0,0,0,229,169689,0,0,25380,30094,228,20,0,0,0,0,0,0,0,0,172.16.99.244,10.0.0.15,TCP,DDoS
80,543,475,3,389975,249,153,23,821.0,25.45,892,15,83.0,13.83,705649186.26,864376.13,54.3,27.15,543,0,543,1.14,10.0,543,0,543,181.0,10.0,543,0,0,0,0,0,9500,60,858951.18,5424.95,0,1500,816.37,15.0,225.0,0,1,0,0,1,0,0,0,0.01,816.37,821.0,83.0,9500,0,0,0,0,0,0,475,389975,3,249,18058,47139,474,20,0,0,0,0,0,0,0,0,172.16.246.30,10.0.0.5,TCP,DDoS
53,13218,5,6,2380,1146,453,56,476.0,49.87,1496,40,191.0,33.72,266555.79,831.57,1321.8,660.9,13218,0,13218,2643.6,10.0,13218,0,13218,2203.0,10.0,13218,0,0,0,0,0,100,120,377.99,453.58,0,1500,320.55,15.0,225.0,0,1,0,0,1,0,0,0,1.2,320.55,476.0,191.0,100,0,0,0,0,0,0,5,2380,6,1146,47500,5255,4,20,0,0,0,0,0,0,0,0,192.168.1.158,10.0.0.10,UDP,BENIGN
443,46749,24,24,8784,9504,1141,28,366.0,6.95,511,17,396.0,12.6,391111.87,1026.54,4674.9,2337.45,46749,0,46749,1947.88,10.0,46749,0,46749,1947.88,10.0,46749,0,0,0,0,0,480,480,513.27,513.27,0,1500,381.0,15.0,225.0,0,1,0,0,1,0,0,0,1.0,381.0,366.0,396.0,480,0,0,0,0,0,0,24,8784,24,9504,33376,2722,23,20,0,0,0,0,0,0,0,0,192.168.1.76,10.0.0.10,UDP,BENIGN
53,36252,6,21,2952,4536,733,50,492.0,49.98,1080,52,216.0,38.69,206497.16,744.58,3625.2,1812.6,36252,0,36252,6042.0,10.0,36252,0,36252,1726.29,10.0,36252,0,0,0,0,0,120,420,165.46,579.12,0,1500,277.33,15.0,225.0,0,1,0,0,1,0,0,0,3.5,277.33,492.0,216.0,120,0,0,0,0,0,0,6,2952,21,4536,54958,38676,5,20,0,0,0,0,0,0,0,0,192.168.1.148,10.0.0.12,TCP,BENIGN
80,29589,16,23,4864,17135,1229,23,304.0,38.62,364,55,745.0,25.64,743234.57,1317.61,2958.9,1479.45,29589,0,29589,1849.31,10.0,29589,0,29589,1286.48,10.0,29589,0,0,0,0,0,320,460,540.56,777.05,0,1500,564.08,15.0,225.0,0,1,0,0,1,0,0,0,1.44,564.08,304.0,745.0,320,0,0,0,0,0,0,16,4864,23,17135,57899,4631,15,20,0,0,0,0,0,0,0,0,192.168.1.250,10.0.0.11,TCP,BENIGN
21,84724,20,20,2640,2140,1162,36,132.0,42.45,613,25,107.0,32.12,56411.83,472.07,8472.4,4236.2,84724,0,84724,4236.2,10.0,84724,0,84724,4236.2,10.0,84724,0,0,0,0,0,400,400,236.03,236.03,0,1500,119.5,15.0,225.0,0,1,0,0,1,0,0,0,1.0,119.5,132.0,107.0,400,0,0,0,0,0,0,20,2640,20,2140,37099,18986,19,20,0,0,0,0,0,0,0,0,192.168.10.144,10.0.0.5,TCP,FTP-Patator
80,33036,22,7,7546,8603,450,43,343.0,42.28,1254,5,1229.0,41.44,488682.44,877.56,3303.6,1651.8,33036,0,33036,1501.64,10.0,33036,0,33036,4719.43,10.0,33036,0,0,0,0,0,440,140,665.74,211.83,0,1500,556.86,15.0,225.0,0,1,0,0,1,0,0,0,0.32,556.86,343.0,1229.0,440,0,0,0,0,0,0,22,7546,7,8603,2859,6323,21,20,0,0,0,0,0,0,0,0,192.168.1.79,10.0.0.20,TCP,BENIGN
8080,42772,8,26,2656,23218,1119,37,332.0,32.45,718,61,893.0,13.0,604787.06,794.73,4277.2,2138.6,42772,0,42772,5346.5,10.0,42772,0,42772,1645.08,10.0,42772,0,0,0,0,0,160,520,186.99,607.73,0,1500,761.0,15.0,225.0,0,1,0,0,1,0,0,0,3.25,761.0,332.0,893.0,160,0,0,0,0,0,0,8,2656,26,23218,53910,45891,7,20,0,0,0,0,0,0,0,0,192.168.1.166,10.0.0.19,TCP,BENIGN
80,10459,16,15,4592,14865,796,18,287.0,16.32,753,44,991.0,48.79,1858534.72,2961.12,1045.9,522.95,10459,0,10459,653.69,10.0,10459,0,10459,697.27,10.0,10459,0,0,0,0,0,320,300,1528.32,1432.8,0,1500,627.65,15.0,225.0,0,1,0,0,1,0,0,0,0.94,627.65,287.0,991.0,320,0,0,0,0,0,0,16,4592,15,14865,9569,50850,15,20,0,0,0,0,0,0,0,0,192.168.1.118,10.0.0.3,TCP,BENIGN
8080,15942,16,5,2816,4800,388,12,176.0,3.48,886,53,960.0,13.17,477432.3,1316.45,1594.2,797.1,15942,0,15942,996.38,10.0,15942,0,15942,3188.4,10.0,15942,0,0,0,0,0,320,100,1003.01,313.44,0,1500,362.67,15.0,225.0,0,1,0,0,1,0,0,0,0.31,362.67,176.0,960.0,320,0,0,0,0,0,0,16,2816,5,4800,57708,60133,15,20,0,0,0,0,0,0,0,0,192.168.1.145,10.0.0.4,TCP,BENIGN
8080,12540,26,7,7670,7658,1121,39,295.0,25.37,284,50,1094.0,25.77,1221354.58,2629.48,1254.0,627.0,12540,0,12540,482.31,10.0,12540,0,12540,1791.43,10.0,12540,0,0,0,0,0,520,140,2071.71,557.77,0,1500,464.48,15.0,225.0,0,1,0,0,1,0,0,0,0.27,464.48,295.0,1094.0,520,0,0,0,0,0,0,26,7670,7,7658,64352,16776,25,20,0,0,0,0,0,0,0,0,192.168.1.85,10.0.0.19,UDP,BENIGN
80,18538,17,21,8347,28959,685,1,491.0,42.51,982,17,1379.0,44.24,2011321.98,2048.74,1853.8,926.9,18538,0,18538,1090.47,10.0,18538,0,18538,882.76,10.0,18538,0,0,0,0,0,340,420,916.54,1132.2,0,1500,981.74,15.0,225.0,0,1,0,0,1,0,0,0,1.24,981.74,491.0,1379.0,340,0,0,0,0,0,0,17,8347,21,28959,48677,24971,16,20,0,0,0,0,0,0,0,0,192.168.1.92,10.0.0.2,UDP,BENIGN
80,411,152,4,163400,96,1132,57,1075.0,38.46,672,15,24.0,7.3,388351543.94,370546.32,41.1,20.55,411,0,411,2.7,10.0,411,0,411,102.75,10.0,411,0,0,0,0,0,3040,80,361045.13,9501.19,0,1500,1048.05,15.0,225.0,0,1,1,0,1,0,0,0,0.03,1048.05,1075.0,24.0,3040,0,0,0,0,0,0,152,163400,4,96,7336,26814,151,20,0,0,0,0,0,0,0,0,172.16.19.99,10.0.0.2,TCP,DDoS
8080,49577,6,8,2088,8656,1124,5,348.0,3.22,380,42,1082.0,40.39,216669.69,282.33,4957.7,2478.85,49577,0,49577,8262.83,10.0,49577,0,49577,6197.12,10.0,49577,0,0,0,0,0,120,160,121.0,161.33,0,1500,767.43,15.0,225.0,0,1,0,0,1,0,0,0,1.33,767.43,348.0,1082.0,120,0,0,0,0,0,0,6,2088,8,8656,35034,30949,5,20,0,0,0,0,0,0,0,0,192.168.1.88,10.0.0.18,UDP,BENIGN
443,21593,21,12,2583,10128,1315,43,123.0,25.86,1143,62,844.0,35.73,588390.5,1527.57,2159.3,1079.65,21593,0,21593,1028.24,10.0,21593,0,21593,1799.42,10.0,21593,0,0,0,0,0,420,240,972.09,555.48,0,1500,385.18,15.0,225.0,0,1,0,0,1,0,0,0,0.57,385.18,123.0,844.0,420,0,0,0,0,0,0,21,2583,12,10128,20647,32122,20,20,0,0,0,0,0,0,0,0,192.168.1.230,10.0.0.17,UDP,BENIGN
21,181634,17,36,3383,4608,1388,3,199.0,30.25,643,29,128.0,36.35,43992.64,291.78,18163.4,9081.7,181634,0,181634,10684.35,10.0,181634,0,181634,5045.39,10.0,181634,0,0,0,0,0,340,720,93.59,198.19,0,1500,150.77,15.0,225.0,0,1,0,0,1,0,0,0,2.12,150.77,199.0,128.0,340,0,0,0,0,0,0,17,3383,36,4608,39241,32486,16,20,0,0,0,0,0,0,0,0,192.168.10.192,10.0.0.11,TCP,FTP-Patator
53,9784,28,23,4592,2392,490,2,164.0,22.61,957,19,104.0,21.24,713089.65,5207.27,978.4,489.2,9784,0,9784,349.43,10.0,9784,0,9784,425.39,10.0,9784,0,0,0,0,0,560,460,2858.89,2348.38,0,1500,136.94,15.0,225.0,0,1,0,0,1,0,0,0,0.82,136.94,164.0,104.0,560,0,0,0,0,0,0,28,4592,23,2392,14362,27894,27,20,0,0,0,0,0,0,0,0,192.168.1.163,10.0.0.20,TCP,BENIGN
80,46353,6,18,876,21384,1456,61,146.0,26.75,742,22,1188.0,23.52,480124.24,517.65,4635.3,2317.65,46353,0,46353,7725.5,10.0,46353,0,46353,2575.17,10.0,46353,0,0,0,0,0,120,360,129.41,388.24,0,1500,927.5,15.0,225.0,0,1,0,0,1,0,0,0,3.0,927.5,146.0,1188.0,120,0,0,0,0,0,0,6,876,18,21384,35939,23434,5,20,0,0,0,0,0,0,0,0,192.168.1.158,10.0.0.16,UDP,BENIGN
53,12700,9,10,2925,6510,709,36,325.0,35.54,1101,40,651.0,24.51,742328.87,1494.89,1270.0,635.0,12700,0,12700,1411.11,10.0,12700,0,12700,1270.0,10.0,12700,0,0,0,0,0,180,200,708.1,786.78,0,1500,496.58,15.0,225.0,0,1,0,0,1,0,0,0,1.11,496.58,325.0,651.0,180,0,0,0,0,0,0,9,2925,10,6510,37732,62190,8,20,0,0,0,0,0,0,0,0,192.168.1.175,10.0.0.9,TCP,BENIGN
22,160884,27,56,7371,21168,908,44,273.0,47.78,399,37,378.0,3.06,177377.65,515.87,16088.4,8044.2,160884,0,160884,5958.67,10.0,160884,0,160884,2872.93,10.0,160884,0,0,0,0,0,540,1120,167.81,348.06,0,1500,343.84,15.0,225.0,0,1,0,0,1,0,0,0,2.07,343.84,273.0,378.0,540,0,0,0,0,0,0,27,7371,56,21168,63607,47801,26,20,0,0,0,0,0,0,0,0,192.168.12.148,10.0.0.9,TCP,SSH-Patator
8080,49077,17,8,2431,9144,1251,34,143.0,7.73,1360,30,1143.0,12.88,235805.81,509.3,4907.7,2453.85,49077,0,49077,2886.88,10.0,49077,0,49077,6134.62,10.0,49077,0,0,0,0,0,340,160,346.32,162.98,0,1500,463.0,15.0,225.0,0,1,0,0,1,0,0,0,0.47,463.0,143.0,1143.0,340,0,0,0,0,0,0,17,2431,8,9144,44898,60322,16,20,0,0,0,0,0,0,0,0,192.168.1.238,10.0.0.15,UDP,BENIGN
80,6666,15,12,6105,12084,1495,17,407.0,1.25,1227,20,1007.0,20.94,2724535.65,4044.34,666.6,333.3,6666,0,6666,444.4,10.0,6666,0,6666,555.5,10.0,6666,0,0,0,0,0,300,240,2246.85,1797.48,0,1500,673.67,15.0,225.0,0,1,0,0,1,0,0,0,0.8,673.67,407.0,1007.0,300,0,0,0,0,0,0,15,6105,12,12084,62278,58714,14,20,0,0,0,0,0,0,0,0,192.168.1.165,10.0.0.8,TCP,BENIGN
21,80299,30,28,1950,2016,1275,29,65.0,27.22,176,22,72.0,21.48,49384.25,722.21,8029.9,4014.95,80299,0,80299,2676.63,10.0,80299,0,80299,2867.82,10.0,80299,0,0,0,0,0,600,560,373.56,348.65,0,1500,68.38,15.0,225.0,0,1,0,0,1,0,0,0,0.93,68.38,65.0,72.0,600,0,0,0,0,0,0,30,1950,28,2016,55893,12520,29,20,0,0,0,0,0,0,0,0,192.168.10.183,10.0.0.7,TCP,FTP-Patator
22,269723,31,79,9021,19592,118,38,291.0,28.83,319,42,248.0,14.94,106078.97,407.81,26972.3,13486.15,269723,0,269723,8700.74,10.0,269723,0,269723,3414.22,10.0,269723,0,0,0,0,0,620,1580,114.93,292.88,0,1500,260.12,15.0,225.0,0,1,0,0,1,0,0,0,2.55,260.12,291.0,248.0,620,0,0,0,0,0,0,31,9021,79,19592,43029,36605,30,20,0,0,0,0,0,0,0,0,192.168.12.104,10.0.0.13,TCP,SSH-Patator
53,17980,8,27,776,19359,1039,32,97.0,36.21,128,43,717.0,39.75,1119232.91,1945.53,1798.0,899.0,17980,0,17980,2247.5,10.0,17980,0,17980,665.93,10.0,17980,0,0,0,0,0,160,540,444.69,1500.83,0,1500,575.29,15.0,225.0,0,1,0,0,1,0,0,0,3.38,575.29,97.0,717.0,160,0,0,0,0,0,0,8,776,27,19359,38210,45197,7,20,0,0,0,0,0,0,0,0,192.168.1.229,10.0.0.5,TCP,BENIGN
80,877,754,3,1014884,162,295,23,1346.0,49.1,1077,41,54.0,46.86,1144358511.84,853438.56,87.7,43.85,877,0,877,1.16,10.0,877,0,877,292.33,10.0,877,0,0,0,0,0,15080,60,850056.37,3382.19,0,1500,1340.88,15.0,225.0,0,1,0,0,1,0,0,0,0.0,1340.88,1346.0,54.0,15080,0,0,0,0,0,0,754,1014884,3,162,1447,18090,753,20,0,0,0,0,0,0,0,0,172.16.103.172,10.0.0.20,TCP,DDoS
8080,19888,20,25,6660,1575,1438,46,333.0,34.95,227,15,63.0,23.8,413860.69,2261.53,1988.8,994.4,19888,0,19888,994.4,10.0,19888,0,19888,795.52,10.0,19888,0,0,0,0,0,400,500,1005.13,1256.41,0,1500,183.0,15.0,225.0,0,1,0,0,1,0,0,0,1.25,183.0,333.0,63.0,400,0,0,0,0,0,0,20,6660,25,1575,11467,27569,19,20,0,0,0,0,0,0,0,0,192.168.1.116,10.0.0.9,UDP,BENIGN
80,707,220,5,176440,235,1079,19,802.0,23.29,1340,47,47.0,21.38,246408647.14,313807.53,70.7,35.35,707,0,707,3.21,10.0,707,0,707,141.4,10.0,707,0,0,0,0,0,4400,100,306834.03,6973.5,0,1500,785.22,15.0,225.0,0,0,0,0,1,0,0,0,0.02,785.22,802.0,47.0,4400,0,0,0,0,0,0,220,176440,5,235,36994,60821,219,20,0,0,0,0,0,0,0,0,172.16.246.35,10.0.0.10,TCP,DDoS
443,44686,26,21,12662,4347,1181,46,487.0,4.83,1255,14,207.0,4.03,380548.59,1051.55,4468.6,2234.3,44686,0,44686,1718.69,10.0,44686,0,44686,2127.9,10.0,44686,0,0,0,0,0,520,420,581.71,469.84,0,1500,361.89,15.0,225.0,0,1,0,0,1,0,0,0,0.81,361.89,487.0,207.0,520,0,0,0,0,0,0,26,12662,21,4347,36890,60171,25,20,0,0,0,0,0,0,0,0,192.168.1.139,10.0.0.7,UDP,BENIGN
443,10883,12,29,3672,27376,1493,26,306.0,36.13,1101,11,944.0,45.05,2850270.82,3763.89,1088.3,544.15,10883,0,10883,906.92,10.0,10883,0,10883,375.28,10.0,10883,0,0,0,0,0,240,580,1101.62,2662.26,0,1500,757.27,15.0,225.0,0,1,0,0,1,0,0,0,2.42,757.27,306.0,944.0,240,0,0,0,0,0,0,12,3672,29,27376,30195,53998,11,20,0,0,0,0,0,0,0,0,192.168.1.148,10.0.0.18,TCP,BENIGN
53,30036,20,3,6520,2958,144,50,326.0,13.47,106,27,986.0,29.34,315449.64,765.49,3003.6,1501.8,30036,0,30036,1501.8,10.0,30036,0,30036,10012.0,10.0,30036,0,0,0,0,0,400,60,665.65,99.85,0,1500,412.09,15.0,225.0,0,1,0,0,1,0,0,0,0.15,412.09,326.0,986.0,400,0,0,0,0,0,0,20,6520,3,2958,3968,28767,19,20,0,0,0,0,0,0,0,0,192.168.1.35,10.0.0.17,UDP,BENIGN
80,4623,17,3,3162,2631,377,53,186.0,19.35,883,57,877.0,43.61,1250377.73,4316.86,462.3,231.15,4623,0,4623,271.94,10.0,4623,0,4623,1541.0,10.0,4623,0,0,0,0,0,340,60,3669.33,647.53,0,1500,289.65,15.0,225.0,0,1,0,0,1,0,0,0,0.18,289.65,186.0,877.0,340,0,0,0,0,0,0,17,3162,3,2631,60425,25739,16,20,0,0,0,0,0,0,0,0,192.168.1.18,10.0.0.18,TCP,BENIGN
443,42930,29,13,2900,5265,1183,16,100.0,36.67,556,0,405.0,38.05,190149.05,978.11,4293.0,2146.5,42930,0,42930,1480.34,10.0,42930,0,42930,3302.31,10.0,42930,0,0,0,0,0,580,260,675.36,302.75,0,1500,194.4,15.0,225.0,0,1,0,0,1,0,0,0,0.45,194.4,100.0,405.0,580,0,0,0,0,0,0,29,2900,13,5265,65126,20553,28,20,0,0,0,0,0,0,0,0,192.168.1.176,10.0.0.18,UDP,BENIGN
53,34960,14,28,2198,15288,808,19,157.0,14.51,331,4,546.0,40.66,500028.6,1201.03,3496.0,1748.0,34960,0,34960,2497.14,10.0,34960,0,34960,1248.57,10.0,34960,0,0,0,0,0,280,560,400.34,800.69,0,1500,416.33,15.0,225.0,0,1,0,0,1,0,0,0,2.0,416.33,157.0,546.0,280,0,0,0,0,0,0,14,2198,28,15288,28475,41299,13,20,0,0,0,0,0,0,0,0,192.168.1.186,10.0.0.18,UDP,BENIGN
80,247,311,0,187533,0,199,31,603.0,37.29,923,56,0,12.48,729700389.11,1210116.73,24.7,12.35,247,0,247,0.79,10.0,247,0,247,247.0,10.0,247,0,0,0,0,0,6220,0,1210116.73,0.0,0,1500,603.0,15.0,225.0,0,0,1,0,1,0,0,0,0.0,603.0,603.0,0,6220,0,0,0,0,0,0,311,187533,0,0,15238,50439,310,20,0,0,0,0,0,0,0,0,172.16.154.173,10.0.0.1,TCP,DDoS
21,137093,28,24,5516,3144,1324,41,197.0,12.61,393,28,131.0,21.26,63164.19,379.28,13709.3,6854.65,137093,0,137093,4896.18,10.0,137093,0,137093,5712.21,10.0,137093,0,0,0,0,0,560,480,204.23,175.05,0,1500,166.54,15.0,225.0,0,1,0,0,1,0,0,0,0.86,166.54,197.0,131.0,560,0,0,0,0,0,0,28,5516,24,3144,19032,4994,27,20,0,0,0,0,0,0,0,0,192.168.10.173,10.0.0.5,TCP,FTP-Patator
80,642,795,3,849855,189,1474,48,1069.0,39.5,752,53,63.0,21.0,1303748466.26,1223926.38,64.2,32.1,642,0,642,0.81,10.0,642,0,642,214.0,10.0,642,0,0,0,0,0,15900,60,1219325.15,4601.23,0,1500,1065.22,15.0,225.0,0,0,1,0,1,0,0,0,0.0,1065.22,1069.0,63.0,15900,0,0,0,0,0,0,795,849855,3,189,20653,25671,794,20,0,0,0,0,0,0,0,0,172.16.242.165,10.0.0.6,TCP,DDoS
443,14868,11,29,4422,9715,218,52,402.0,48.42,1241,17,335.0,20.03,950194.92,2688.53,1486.8,743.4,14868,0,14868,1351.64,10.0,14868,0,14868,512.69,10.0,14868,0,0,0,0,0,220,580,739.35,1949.19,0,1500,353.43,15.0,225.0,0,1,0,0,1,0,0,0,2.64,353.43,402.0,335.0,220,0,0,0,0,0,0,11,4422,29,9715,17711,14325,10,20,0,0,0,0,0,0,0,0,192.168.1.139,10.0.0.16,UDP,BENIGN
8080,6159,19,25,8816,10750,649,48,464.0,34.01,1334,5,430.0,43.81,3171664.78,7132.44,615.9,307.95,6159,0,6159,324.16,10.0,6159,0,6159,246.36,10.0,6159,0,0,0,0,0,380,500,3079.92,4052.52,0,1500,444.68,15.0,225.0,0,1,0,0,1,0,0,0,1.32,444.68,464.0,430.0,380,0,0,0,0,0,0,19,8816,25,10750,13331,53733,18,20,0,0,0,0,0,0,0,0,192.168.1.22,10.0.0.15,TCP,BENIGN
80,223,590,1,820100,42,489,15,1390.0,37.6,1080,31,42.0,35.09,3519922746.78,2536480.69,22.3,11.15,223,0,223,0.38,10.0,223,0,223,223.0,10.0,223,0,0,0,0,0,11800,20,2532188.84,4291.85,0,1500,1387.72,15.0,225.0,0,1,0,0,1,0,0,0,0.0,1387.72,1390.0,42.0,11800,0,0,0,0,0,0,590,820100,1,42,47122,14402,589,20,0,0,0,0,0,0,0,0,172.16.55.240,10.0.0.18,TCP,DDoS
8080,18650,14,16,4382,21888,731,33,313.0,18.62,1118,59,1368.0,5.83,1407824.22,1607.72,1865.0,932.5,18650,0,18650,1332.14,10.0,18650,0,18650,1165.62,10.0,18650,0,0,0,0,0,280,320,750.27,857.45,0,1500,875.67,15.0,225.0,0,1,0,0,1,0,0,0,1.14,875.67,313.0,1368.0,280,0,0,0,0,0,0,14,4382,16,21888,65311,48344,13,20,0,0,0,0,0,0,0,0,192.168.1.63,10.0.0.18,UDP,BENIGN
443,24394,12,15,756,17880,398,2,63.0,13.78,1296,53,1192.0,15.46,763645.3,1106.38,2439.4,1219.7,24394,0,24394,2032.83,10.0,24394,0,24394,1626.27,10.0,24394,0,0,0,0,0,240,300,491.72,614.65,0,1500,690.22,15.0,225.0,0,1,0,0,1,0,0,0,1.25,690.22,63.0,1192.0,240,0,0,0,0,0,0,12,756,15,17880,13857,22618,11,20,0,0,0,0,0,0,0,0,192.168.1.216,10.0.0.11,TCP,BENIGN
53,36186,22,23,4664,13041,1414,62,212.0,23.58,821,21,567.0,7.86,489142.45,1243.23,3618.6,1809.3,36186,0,36186,1644.82,10.0,36186,0,36186,1573.3,10.0,36186,0,0,0,0,0,440,460,607.8,635.43,0,1500,393.44,15.0,225.0,0,1,0,0,1,0,0,0,1.05,393.44,212.0,567.0,440,0,0,0,0,0,0,22,4664,23,13041,36818,33002,21,20,0,0,0,0,0,0,0,0,192.168.1.147,10.0.0.8,UDP,BENIGN
80,34437,3,28,1419,5376,113,52,473.0,7.74,1391,29,192.0,4.33,197259.56,899.93,3443.7,1721.85,34437,0,34437,11479.0,10.0,34437,0,34437,1229.89,10.0,34437,0,0,0,0,0,60,560,87.09,812.84,0,1500,219.19,15.0,225.0,0,1,0,0,1,0,0,0,9.33,219.19,473.0,192.0,60,0,0,0,0,0,0,3,1419,28,5376,10897,1599,2,20,0,0,0,0,0,0,0,0,192.168.1.229,10.0.0.18,TCP,BENIGN
80,40590,22,23,7810,23667,132,0,355.0,27.08,942,1,1029.0,1.82,775295.57,1108.37,4059.0,2029.5,40590,0,40590,1845.0,10.0,40590,0,40590,1764.78,10.0,40590,0,0,0,0,0,440,460,541.87,566.5,0,1500,699.49,15.0,225.0,0,1,0,0,1,0,0,0,1.05,699.49,355.0,1029.0,440,0,0,0,0,0,0,22,7810,23,23667,48329,19005,21,20,0,0,0,0,0,0,0,0,192.168.1.118,10.0.0.12,UDP,BENIGN
53,11848,5,5,1540,1720,493,32,308.0,40.95,647,50,344.0,4.87,274919.89,843.31,1184.8,592.4,11848,0,11848,2369.6,10.0,11848,0,11848,2369.6,10.0,11848,0,0,0,0,0,100,100,421.66,421.66,0,1500,326.0,15.0,225.0,0,1,0,0,1,0,0,0,1.0,326.0,308.0,344.0,100,0,0,0,0,0,0,5,1540,5,1720,63868,27609,4,20,0,0,0,0,0,0,0,0,192.168.1.75,10.0.0.1,TCP,BENIGN
8080,44929,28,29,2268,39962,291,51,81.0,19.58,1231,60,1378.0,3.75,939718.28,1268.39,4492.9,2246.45,44929,0,44929,1604.61,10.0,44929,0,44929,1549.28,10.0,44929,0,0,0,0,0,560,580,623.07,645.32,0,1500,740.88,15.0,225.0,0,1,0,0,1,0,0,0,1.04,740.88,81.0,1378.0,560,0,0,0,0,0,0,28,2268,29,39962,1619,47061,27,20,0,0,0,0,0,0,0,0,192.168.1.64,10.0.0.8,TCP,BENIGN
8080,37183,29,5,14442,5605,570,27,498.0,45.16,1260,60,1121.0,14.28,538999.27,914.15,3718.3,1859.15,37183,0,37183,1282.17,10.0,37183,0,37183,7436.6,10.0,37183,0,0,0,0,0,580,100,779.72,134.43,0,1500,589.62,15.0,225.0,0,1,0,0,1,0,0,0,0.17,589.62,498.0,1121.0,580,0,0,0,0,0,0,29,14442,5,5605,61565,5872,28,20,0,0,0,0,0,0,0,0,192.168.1.129,10.0.0.14,TCP,BENIGN
80,578,773,0,527959,0,915,9,683.0,15.66,1254,30,0,28.77,897889455.78,1314625.85,57.8,28.9,578,0,578,0.75,10.0,578,0,578,578.0,10.0,578,0,0,0,0,0,15460,0,1314625.85,0.0,0,1500,683.0,15.0,225.0,0,0,0,0,1,0,0,0,0.0,683.0,683.0,0,15460,0,0,0,0,0,0,773,527959,0,0,56669,26503,772,20,0,0,0,0,0,0,0,0,172.16.151.37,10.0.0.18,TCP,DDoS
